hhid,infl_exp,high_infl_exp,forecast_error_proxy,overreaction,media_salience,low_salience,high_media,risk_attitude,econ_outlook,interest_exp,house_price_exp,log_income,income_tercile,urban,province
201104802,4,1,0,0,1,1,0,2,2,3,4,10.4027768884838,2,0,41
201104803,5,1,1,1,1,1,0,5,2,2,4,10.7099410967254,2,1,41
201104804,4,1,0,0,1,0,0,4,2,2,4,9.94755228369823,1,1,41
201104805,4,1,0,0,2,0,1,5,1,3,4,9.86271763999292,1,1,41
201104806,5,1,1,1,1,0,0,5,2,2,4,8.79497643168877,1,1,41
201104807,5,1,1,1,2,0,1,3,2,2,4,10.7010172706892,2,1,41
201104808,5,1,1,1,2,0,1,2,2,2,5,10.5178508519085,2,1,41
201104809,4,1,0,0,2,1,1,5,2,2,3,9.48044384215367,1,1,41
201104810,3,0,-1,0,2,1,1,5,3,2,4,11.0400638806587,3,1,41
201104811,4,1,0,0,2,1,1,4,2,2,4,9.90353755128617,1,1,41
201104812,4,1,0,0,2,1,1,5,1,2,3,10.2681653877435,2,1,41
201104813,5,1,1,1,3,1,1,4,2,2,4,10.1266711030504,2,1,41
201104814,3,0,-1,0,1,1,0,5,2,9,,10.1925475814197,2,1,41
201104815,5,1,1,1,2,0,1,5,2,3,4,10.580856216943,2,1,41
201104816,5,1,1,1,3,0,1,4,2,2,5,11.1844352867906,3,1,41
201104817,5,1,1,1,1,0,0,4,2,2,5,9.88333586432528,1,1,41
201104818,4,1,0,0,2,0,1,4,2,2,5,8.69968140098951,1,1,41
201104819,3,0,-1,0,1,0,0,5,1,9,2,10.3189359942532,2,1,41
201104820,4,1,0,0,1,1,0,2,2,9,4,10.8197982842103,2,1,41
201104821,4,1,0,0,3,1,1,2,3,2,4,11.2225865328572,3,1,41
201104822,4,1,0,0,2,1,1,5,2,2,4,10.4645594227262,2,1,41
201104823,4,1,0,0,2,0,1,3,2,2,3,10.0470253059262,2,1,41
201104824,4,1,0,0,1,1,0,5,2,2,4,9.08902512885094,1,1,41
201104825,4,1,0,0,1,1,0,5,2,3,4,10.1266711030504,2,1,41
201104826,4,1,0,0,3,0,1,1,3,2,3,,1,1,41
201104827,5,1,1,1,0,0,0,3,1,3,5,11.0744360065397,3,1,41
201104828,4,1,0,0,2,0,1,5,2,2,4,9.85224688834253,1,1,41
201104829,5,1,1,1,3,0,1,3,3,3,4,10.633472802314,2,1,41
201104830,4,1,0,0,1,1,0,5,3,2,3,9.65188022422134,1,1,41
201104831,4,1,0,0,3,1,1,3,4,2,4,10.5453677541517,2,1,41
201104832,4,1,0,0,1,0,0,4,4,4,5,0,1,1,41
201104833,4,1,0,0,1,0,0,3,2,2,4,0,1,1,41
201104834,5,1,1,1,2,2,1,3,4,2,5,5.30330490805908,1,1,41
201104835,4,1,0,0,2,1,1,2,2,2,4,10.3255147489433,2,1,41
201104836,5,1,1,1,3,1,1,3,1,9,,9.65509029374725,1,1,41
201104837,4,1,0,0,2,0,1,1,3,2,4,11.1562648066437,3,1,41
201104838,5,1,1,1,1,1,0,1,4,9,5,9.69898173460629,1,1,41
201104839,2,0,-2,0,2,1,1,3,3,4,4,9.21044036697652,1,1,41
201104840,4,1,0,0,1,0,0,4,2,4,4,9.6678285081515,1,1,41
201104841,4,1,0,0,0,1,0,5,2,2,2,8.61450137388324,1,1,41
201104842,4,1,0,0,0,0,0,5,2,2,4,10.7254895827195,2,1,41
201104843,5,1,1,1,3,0,1,3,2,1,4,10.7349975993945,2,1,41
201104844,4,1,0,0,2,0,1,5,2,2,3,10.8752685715892,2,1,41
201104845,4,1,0,0,2,0,1,3,2,2,4,9.39274525863144,1,1,41
201104846,5,1,1,1,2,0,1,3,2,2,5,0,1,1,41
201104847,4,1,0,0,1,0,0,1,2,2,4,9.90353755128617,1,1,41
201104848,5,1,1,1,1,1,0,1,4,2,4,10.2716694547277,2,1,41
201104849,4,1,0,0,2,0,1,4,2,2,4,9.74102744483773,1,1,41
201104850,4,1,0,0,1,0,0,5,2,3,4,0,1,1,41
201104851,2,0,-2,0,1,0,0,4,3,2,4,6.68586094706836,1,1,41
201104852,5,1,1,1,3,1,1,1,4,2,4,9.26121717827742,1,1,41
201104853,5,1,1,1,2,0,1,1,2,2,5,9.47278155656217,1,1,41
201104854,4,1,0,0,1,0,0,3,2,9,4,10.236417809461,2,1,41
201104855,4,1,0,0,3,1,1,3,1,2,4,10.2414230038507,2,1,41
201104856,5,1,1,1,1,1,0,1,2,2,4,9.7981825908907,1,1,41
201104857,4,1,0,0,2,1,1,3,1,2,4,10.1286690258759,2,1,41
201104858,4,1,0,0,3,1,1,4,2,2,3,10.3287879671451,2,1,41
201104859,5,1,1,1,1,0,0,3,3,3,5,11.1650101459277,3,1,41
201104860,3,0,-1,0,2,1,1,1,2,2,4,11.6952553550628,3,1,41
201104861,2,0,-2,0,3,0,1,3,2,2,2,11.0578656191101,3,1,41
201104862,5,1,1,1,3,1,1,2,3,1,5,10.2667755817451,2,1,41
201104863,5,1,1,1,2,0,1,4,2,3,5,11.1381010978686,3,1,41
201104864,4,1,0,0,1,0,0,3,2,2,4,9.25789958910893,1,1,41
201104865,5,1,1,1,0,1,0,4,1,2,5,9.45052485151069,1,1,41
201104866,4,1,0,0,2,0,1,5,2,3,4,8.52734152246805,1,1,41
201104867,4,1,0,0,1,1,0,3,2,2,4,8.62712325078843,1,1,41
201104868,5,1,1,1,1,0,0,5,2,2,5,8.93866287366612,1,1,41
201104869,4,1,0,0,1,1,0,5,2,3,4,10.3148021854332,2,1,41
201104870,5,1,1,1,2,0,1,3,2,2,4,11.0124364681038,3,1,41
201104871,5,1,1,1,1,0,0,4,3,2,4,10.5735363154101,2,1,41
201104872,3,0,-1,0,1,0,0,4,2,2,4,9.72621323696369,1,1,41
201104873,5,1,1,1,1,0,0,5,3,3,5,9.97212702825282,1,1,41
201104874,4,1,0,0,1,0,0,5,2,3,5,10.3411293923395,2,1,41
201104875,5,1,1,1,1,0,0,5,2,3,5,9.71782040549108,1,1,41
201104876,5,1,1,1,1,0,0,5,4,3,5,8.08363720314155,1,1,41
201104877,4,1,0,0,1,1,0,5,2,2,3,7.84815308619953,1,1,41
201104878,5,1,1,1,1,0,0,3,2,2,4,9.91842542490033,1,1,41
201104879,4,1,0,0,1,1,0,4,2,2,5,9.94994165690801,1,1,41
201104880,4,1,0,0,1,1,0,5,9,9,4,8.8538082749772,1,1,41
201104881,5,1,1,1,1,0,0,5,2,2,5,9.60001479417802,1,1,41
201104882,1,0,-3,0,1,0,0,5,2,2,2,9.88842467485908,1,1,41
201104883,4,1,0,0,1,0,0,4,2,2,4,10.4058071020082,2,1,41
201104884,4,1,0,0,2,0,1,4,2,3,2,10.085434039,2,1,41
201104885,3,0,-1,0,2,0,1,4,2,2,3,12.0718610216008,3,1,41
201104886,4,1,0,0,1,1,0,3,2,2,4,10.3951609374575,2,1,41
201104887,4,1,0,0,1,0,0,3,2,2,4,9.38857023586688,1,1,41
201104888,5,1,1,1,3,0,1,4,4,2,5,0,1,1,41
201104889,5,1,1,1,2,0,1,5,2,2,5,10.6919676399149,2,1,41
201104890,5,1,1,1,1,0,0,1,3,2,5,9.99611231164195,1,1,41
201104891,2,0,-2,0,1,1,0,1,3,2,3,10.2616546638891,2,1,41
201104892,4,1,0,0,2,1,1,2,3,2,4,11.1049722641249,3,1,41
201104893,5,1,1,1,3,1,1,3,3,2,5,10.5840812670245,2,1,41
201104894,4,1,0,0,1,1,0,3,1,2,4,11.5473365534766,3,1,41
201104895,5,1,1,1,2,0,1,3,2,2,4,10.4316716425983,2,1,41
201104896,5,1,1,1,1,1,0,2,1,2,4,9.79506680358171,1,1,41
201104897,5,1,1,1,1,0,0,3,1,4,5,10.3134223442095,2,1,41
201104898,5,1,1,1,1,1,0,5,2,9,5,10.4416204317572,2,1,41
201104899,5,1,1,1,1,0,0,2,1,3,5,9.5819728915479,1,1,41
201104900,5,1,1,1,1,0,0,5,2,9,5,10.3541577852,2,1,41
201104901,3,0,-1,0,2,0,1,3,2,3,5,11.4186257744496,3,1,41
201104902,5,1,1,1,3,0,1,3,3,2,5,13.1460818571447,3,1,41
201104903,2,0,-2,0,3,0,1,2,2,3,3,11.184438107928,3,1,41
201104904,5,1,1,1,3,0,1,3,2,1,5,11.0588109327883,3,1,41
201104905,5,1,1,1,2,0,1,2,2,1,5,11.6112583445385,3,1,41
201104906,4,1,0,0,3,1,1,4,3,2,4,10.751520856704,2,1,41
201104907,4,1,0,0,3,0,1,3,2,2,4,10.7789771230064,2,1,41
201104908,4,1,0,0,2,1,1,5,2,3,3,10.7789771230064,2,1,41
201104909,5,1,1,1,1,0,0,3,1,2,3,11.8635893788121,3,1,41
201104910,5,1,1,1,2,0,1,5,2,2,4,9.53365499705667,1,1,41
201104911,4,1,0,0,3,0,1,5,2,2,5,11.5540770051843,3,1,41
201104912,5,1,1,1,2,0,1,1,3,2,4,10.4996005680829,2,1,41
201104913,4,1,0,0,3,1,1,2,5,2,4,11.3992079040609,3,1,41
201104914,4,1,0,0,2,0,1,3,2,2,4,10.4330720605586,2,1,41
201104915,4,1,0,0,2,1,1,5,2,2,5,8.57941653459637,1,1,41
201104916,4,1,0,0,3,1,1,5,2,2,3,10.9473092101881,3,1,41
201104917,5,1,1,1,2,0,1,1,1,2,4,13.0017786707304,3,1,41
201104918,3,0,-1,0,1,0,0,5,2,2,4,10.1856657859116,2,0,41
201104919,3,0,-1,0,1,0,0,5,2,3,3,11.2832111546736,3,0,41
201104920,4,1,0,0,1,1,0,1,2,2,4,8.99230873254815,1,0,41
201104921,4,1,0,0,1,0,0,2,2,2,4,9.78593364101943,1,0,41
201104922,4,1,0,0,1,0,0,4,4,5,4,11.0269712995894,3,0,41
201104923,4,1,0,0,1,1,0,5,1,2,4,9.97585472466203,1,0,41
201104924,3,0,-1,0,1,1,0,4,3,9,4,9.50718038221273,1,0,41
201104925,4,1,0,0,1,1,0,5,1,4,4,11.4131161793507,3,0,41
201104926,4,1,0,0,2,1,1,4,3,3,2,10.576559568665,2,0,41
201104927,4,1,0,0,1,0,0,5,2,2,4,9.21840774305394,1,0,41
201104928,4,1,0,0,1,0,0,5,2,2,4,10.2566413043479,2,0,41
201104929,4,1,0,0,2,0,1,1,1,2,3,8.38617292897783,1,0,41
201104930,,,,,1,0,0,5,1,9,,6.96696713861398,1,0,41
201104931,,,,,0,1,0,5,1,9,,8.68352082537894,1,0,41
201104932,3,0,-1,0,0,1,0,4,2,4,3,7.56060116276856,1,0,41
201104933,4,1,0,0,1,0,0,3,1,2,3,10.5802766664833,2,0,41
201104934,4,1,0,0,1,1,0,4,2,2,4,10.702610928325,2,0,41
201104935,4,1,0,0,1,1,0,4,2,9,4,10.2761195035491,2,0,41
201104936,4,1,0,0,1,1,0,3,4,2,4,10.1620368569809,2,0,41
201104937,4,1,0,0,2,0,1,5,2,2,3,10.8442562398171,2,0,41
201104938,2,0,-2,0,1,0,0,1,1,1,3,9.93468279572072,1,0,41
201104939,5,1,1,1,1,0,0,5,2,2,5,10.8357643548216,2,0,41
201104940,3,0,-1,0,1,0,0,5,2,9,3,5.25227342804663,1,0,41
201104941,4,1,0,0,1,1,0,4,2,3,4,8.01994168767737,1,0,41
201104942,4,1,0,0,2,1,1,5,2,2,4,9.51786061509523,1,0,41
201104943,5,1,1,1,1,1,0,5,1,2,,9.01808968410434,1,0,41
201104944,4,1,0,0,1,0,0,5,2,2,4,7.50163445788341,1,0,41
201104945,4,1,0,0,1,0,0,1,2,2,4,7.68294316987829,1,0,41
201104946,5,1,1,1,1,0,0,2,2,3,5,9.87984162342675,1,0,41
201104947,4,1,0,0,1,0,0,3,1,2,4,8.64135583403666,1,0,41
201104948,2,0,-2,0,1,0,0,5,3,2,4,8.05547514175727,1,0,41
201104949,4,1,0,0,1,0,0,4,2,2,4,10.74162212941,2,0,41
201104950,3,0,-1,0,1,0,0,4,2,9,3,9.15915233520675,1,0,41
201104951,4,1,0,0,1,1,0,4,2,9,4,6.39859493453521,1,0,41
201104952,4,1,0,0,2,1,1,1,2,2,4,8.85523562320697,1,0,41
201104953,4,1,0,0,1,0,0,5,3,4,4,10.230191320254,2,0,41
201104954,4,1,0,0,1,0,0,5,2,2,4,8.64664125860312,1,0,41
201104955,4,1,0,0,2,0,1,4,1,2,4,10.0795814241587,2,0,41
201104956,2,0,-2,0,1,0,0,5,1,4,2,8.22174772834662,1,0,41
201104957,4,1,0,0,2,0,1,5,2,2,4,10.1320255899114,2,0,41
201104958,4,1,0,0,1,0,0,5,1,2,4,8.69968140098951,1,0,41
201104959,2,0,-2,0,1,1,0,3,2,2,2,9.82984311476067,1,0,41
201104960,5,1,1,1,1,0,0,5,3,2,5,11.0840930492607,3,0,41
201104961,4,1,0,0,1,1,0,5,2,3,3,9.05321861620397,1,0,41
201104962,4,1,0,0,1,0,0,5,1,9,3,9.60245002503719,1,0,41
201104963,4,1,0,0,1,0,0,5,2,3,4,10.2124784703092,2,0,41
201104964,5,1,1,1,1,1,0,5,3,9,4,10.1764872918763,2,0,41
201104965,,,,,1,0,0,,2,9,,9.88347475862524,1,0,41
201104966,,,,,1,0,0,5,2,9,,,1,0,41
201104967,4,1,0,0,1,0,0,2,1,2,4,9.56388040721943,1,0,41
201104968,4,1,0,0,1,0,0,2,2,2,4,10.1655056032324,2,0,41
201104969,4,1,0,0,2,0,1,5,2,3,4,9.61529597530883,1,0,41
201104970,4,1,0,0,1,1,0,5,2,1,,8.15363748638528,1,0,41
201104971,5,1,1,1,1,0,0,5,1,2,4,10.0020198086004,1,0,41
201104972,4,1,0,0,1,0,0,4,2,2,4,8.63070043220983,1,0,41
201104973,,,,,1,0,0,5,2,9,,8.3165447179294,1,0,41
201104974,5,1,1,1,1,0,0,5,1,4,5,10.2218321867947,2,0,41
201104975,4,1,0,0,1,0,0,3,2,2,4,9.18307194482199,1,0,41
201104976,4,1,0,0,1,0,0,5,2,9,4,9.0217190130337,1,0,41
201104977,3,0,-1,0,1,1,0,5,2,2,4,10.2317419633467,2,0,41
201104978,3,0,-1,0,1,0,0,5,2,9,,7.64060382639363,1,0,41
201104979,4,1,0,0,1,0,0,3,2,2,4,9.66972532207378,1,0,41
201104980,5,1,1,1,1,0,0,2,3,1,5,9.85858742952359,1,0,41
201104981,4,1,0,0,1,1,0,4,3,2,5,9.95849643556693,1,0,41
201104982,4,1,0,0,2,1,1,3,3,2,2,9.75748293271228,1,0,41
201104983,4,1,0,0,1,0,0,3,1,2,4,10.0213150316493,1,0,41
201104984,4,1,0,0,1,0,0,3,2,2,4,5.70711026474888,1,0,41
201104985,3,0,-1,0,1,0,0,5,2,9,4,10.0385897079369,2,0,41
201104986,4,1,0,0,1,0,0,3,2,9,,10.17318237965,2,0,41
201104987,4,1,0,0,1,0,0,2,2,2,4,9.83222396877158,1,0,41
201104988,4,1,0,0,2,0,1,1,2,3,4,10.5878714474259,2,0,41
201104989,4,1,0,0,1,0,0,5,2,3,4,8.16080392095467,1,0,41
201104990,5,1,1,1,1,0,0,5,1,9,5,8.59637398929068,1,0,41
201104991,,,,,1,0,0,5,2,9,,9.14782646658694,1,0,41
201104992,4,1,0,0,1,1,0,5,1,3,3,8.51338595307328,1,0,41
201104993,5,1,1,1,2,1,1,4,3,2,2,8.96928740011841,1,0,41
201104994,4,1,0,0,1,0,0,5,2,2,5,9.61420419871737,1,0,41
201104995,5,1,1,1,1,0,0,5,1,9,4,10.9158115691885,3,0,41
201104996,4,1,0,0,1,0,0,5,1,9,4,8.48694014824522,1,0,41
201104997,4,1,0,0,1,0,0,1,1,9,4,10.1844329217726,2,0,41
201104998,4,1,0,0,2,0,1,1,2,2,5,11.8159960249574,3,1,41
201104999,1,0,-3,0,2,0,1,1,2,2,1,11.9588989184159,3,1,41
201105000,4,1,0,0,3,0,1,3,2,3,4,10.2292237926068,2,1,41
201105001,5,1,1,1,3,1,1,3,3,3,3,10.8803276092743,2,1,41
201105002,5,1,1,1,0,1,0,3,2,1,2,5.70711026474888,1,1,41
201105003,4,1,0,0,2,1,1,5,2,2,4,10.4356500121277,2,1,41
201105004,5,1,1,1,0,1,0,5,4,9,4,10.8942016755642,2,1,41
201105005,4,1,0,0,1,0,0,3,2,2,4,10.5700418737972,2,1,41
201105006,4,1,0,0,1,1,0,3,2,2,4,9.75794141390479,1,1,41
201105007,2,0,-2,0,3,1,1,2,2,2,4,8.8538082749772,1,1,41
201105008,4,1,0,0,3,1,1,3,3,4,5,7.34018683532012,1,1,41
201105009,2,0,-2,0,2,1,1,4,3,2,4,10.4962893981472,2,1,41
201105010,4,1,0,0,2,2,1,5,1,3,4,9.31569088758401,1,1,41
201105011,2,0,-2,0,2,0,1,2,2,2,3,10.8317266179261,2,1,41
201105012,3,0,-1,0,2,0,1,2,1,2,4,10.0647982524184,2,1,41
201105013,4,1,0,0,2,0,1,4,1,2,4,11.0898206886824,3,1,41
201105014,5,1,1,1,0,0,0,,4,3,4,10.1620368569809,2,1,41
201105015,4,1,0,0,1,1,0,5,2,2,5,10.9446582300986,3,1,41
201105016,5,1,1,1,2,1,1,5,2,2,4,10.1543157298037,2,1,41
201105017,4,1,0,0,1,1,0,5,1,3,4,10.6643167457829,2,1,41
201105018,4,1,0,0,2,2,1,3,3,2,4,10.5128278044415,2,1,41
201105019,4,1,0,0,1,1,0,3,2,3,4,9.80123331849737,1,1,41
201105020,4,1,0,0,3,0,1,4,2,2,5,9.60918360377546,1,1,41
201105021,5,1,1,1,1,1,0,3,2,2,4,10.117832509494,2,1,41
201105022,4,1,0,0,2,1,1,3,2,2,3,10.2405606130908,2,1,41
201105023,5,1,1,1,3,1,1,3,1,2,4,10.4659848990766,2,1,41
201105024,4,1,0,0,3,2,1,,4,2,5,12.2788629642455,3,1,41
201105025,2,0,-2,0,1,0,0,3,3,9,3,9.88842467485908,1,1,41
201105026,4,1,0,0,1,0,0,2,2,2,5,7.60140233458373,1,1,41
201105027,4,1,0,0,2,1,1,4,2,2,1,11.4101615751597,3,1,41
201105028,4,1,0,0,2,0,1,5,1,2,4,10.7955060834346,2,1,41
201105029,5,1,1,1,0,0,0,4,2,2,5,9.90433719149071,1,1,41
201105030,5,1,1,1,2,1,1,3,5,1,5,9.98049488889691,1,1,41
201105031,4,1,0,0,3,2,1,3,2,2,4,10.6339546023282,2,1,41
201105032,5,1,1,1,2,0,1,3,4,1,5,10.522745967684,2,1,41
201105033,5,1,1,1,2,1,1,3,1,4,5,11.0483630056739,3,1,41
201105034,4,1,0,0,2,0,1,3,2,2,4,10.9415710481294,3,1,41
201105035,4,1,0,0,2,0,1,3,2,2,4,10.4602707610752,2,1,41
201105036,5,1,1,1,2,0,1,4,2,1,5,10.9673876161941,3,1,41
201105037,4,1,0,0,2,0,1,4,2,2,5,10.0367501590409,2,1,41
201105038,4,1,0,0,2,0,1,4,2,3,4,9.7391742751881,1,1,41
201105039,5,1,1,1,3,0,1,3,2,2,4,10.4913019948302,2,1,41
201105040,4,1,0,0,2,1,1,5,2,2,4,11.1913556338511,3,1,41
201105041,2,0,-2,0,3,0,1,4,2,3,4,10.9296222499941,3,1,41
201105042,4,1,0,0,1,0,0,1,1,2,4,11.397644374961,3,1,41
201105043,4,1,0,0,2,0,1,4,2,2,2,10.1939532471145,2,1,41
201105044,5,1,1,1,2,1,1,2,3,3,5,11.1640911315249,3,1,41
201105045,5,1,1,1,1,1,0,5,2,9,4,5.70711026474888,1,1,41
201105046,4,1,0,0,1,0,0,4,2,2,4,10.4602707610752,2,1,41
201105047,5,1,1,1,2,0,1,5,4,3,5,10.3713326037277,2,1,41
201105048,5,1,1,1,1,1,0,5,1,2,5,10.5158891254514,2,1,41
201105049,5,1,1,1,0,1,0,5,2,3,5,10.2681653877435,2,1,41
201105050,4,1,0,0,3,1,1,5,4,2,5,9.87513951702064,1,1,41
201105051,4,1,0,0,2,0,1,5,2,2,4,10.6874119271541,2,1,41
201105052,5,1,1,1,0,0,0,5,3,4,4,9.7291936874294,1,1,41
201105053,2,0,-2,0,3,0,1,5,1,2,2,10.6791589746007,2,1,41
201105054,5,1,1,1,3,1,1,4,2,2,5,10.3063158539898,2,1,41
201105055,4,1,0,0,1,0,0,1,2,2,4,10.3156303153975,2,1,41
201105056,4,1,0,0,1,1,0,5,2,3,4,0,1,1,41
201105057,2,0,-2,0,2,2,1,5,2,2,2,9.39274525863144,1,1,41
201105058,,,,,0,1,0,3,1,9,,10.7085343495003,2,0,41
201105059,3,0,-1,0,1,0,0,5,3,3,5,9.65509029374725,1,0,41
201105060,4,1,0,0,2,2,1,3,3,2,4,9.44628168152025,1,0,41
201105061,5,1,1,1,0,0,0,3,3,2,5,9.76428295481558,1,0,41
201105062,5,1,1,1,1,0,0,3,2,2,5,10.4605830914173,2,0,41
201105063,4,1,0,0,0,1,0,5,3,3,3,8.56997537685521,1,0,41
201105064,4,1,0,0,1,1,0,3,1,2,4,9.1559897772261,1,0,41
201105065,3,0,-1,0,1,0,0,5,3,3,3,9.86635665419792,1,0,41
201105066,4,1,0,0,1,1,0,5,1,3,,10.2813362058501,2,0,41
201105067,5,1,1,1,1,1,0,5,4,4,3,9.42189705403847,1,0,41
201105068,3,0,-1,0,0,1,0,2,1,2,4,9.0916694422585,1,0,41
201105069,4,1,0,0,1,1,0,5,3,2,5,9.65361494147989,1,0,41
201105070,4,1,0,0,0,1,0,1,2,3,5,8.78889830934488,1,0,41
201105071,4,1,0,0,1,1,0,1,1,2,4,10.013306493535,1,0,41
201105072,5,1,1,1,0,1,0,3,1,2,5,10.6041315615227,2,0,41
201105073,3,0,-1,0,1,0,0,4,2,3,,10.4914239458117,2,0,41
201105074,4,1,0,0,1,1,0,5,2,3,3,9.24425859017964,1,0,41
201105075,3,0,-1,0,1,0,0,5,1,9,,9.24580403625175,1,0,41
201105076,4,1,0,0,1,0,0,5,2,2,3,7.78447323573647,1,0,41
201105077,4,1,0,0,1,1,0,4,4,9,4,9.09279480812114,1,0,41
201105078,5,1,1,1,1,1,0,5,5,2,5,11.0397327560111,3,0,41
201105079,4,1,0,0,1,1,0,5,1,2,5,10.4070166210695,2,0,41
201105080,4,1,0,0,1,0,0,5,3,2,5,10.3356270480585,2,0,41
201105081,2,0,-2,0,1,0,0,5,2,2,4,9.50606501607115,1,0,41
201105082,4,1,0,0,1,1,0,5,3,2,4,10.702622259173,2,0,41
201105083,4,1,0,0,1,1,0,5,1,2,2,10.6662101692343,2,0,41
201105084,4,1,0,0,1,1,0,5,1,2,5,8.1318247850072,1,0,41
201105085,2,0,-2,0,1,0,0,5,4,9,5,7.31388683163346,1,0,41
201105086,3,0,-1,0,2,0,1,3,1,3,5,10.9686987030939,3,0,41
201105087,4,1,0,0,1,0,0,4,2,9,3,10.0874994117346,2,0,41
201105088,5,1,1,1,0,0,0,3,2,9,5,9.74368047572794,1,0,41
201105089,4,1,0,0,1,0,0,4,2,9,4,9.13680146864131,1,0,41
201105090,4,1,0,0,1,0,0,3,1,2,5,10.0546120901298,2,0,41
201105091,2,0,-2,0,1,0,0,3,3,3,3,10.8751421810809,2,0,41
201105092,2,0,-2,0,1,0,0,,2,2,3,10.6190081569216,2,0,41
201105093,4,1,0,0,1,0,0,5,2,2,5,10.216325544869,2,0,41
201105094,4,1,0,0,1,0,0,4,2,2,3,9.25779631313248,1,0,41
201105095,5,1,1,1,2,0,1,3,2,4,5,10.2415111799941,2,0,41
201105096,3,0,-1,0,1,1,0,3,2,2,4,10.3202552121484,2,0,41
201105097,4,1,0,0,1,0,0,5,1,,4,7.77863014732581,1,0,41
201105098,4,1,0,0,2,0,1,1,2,2,5,10.0203949445118,1,0,41
201105099,4,1,0,0,1,0,0,5,1,3,4,9.60325333254388,1,0,41
201105100,4,1,0,0,1,0,0,1,2,2,5,9.62251624577579,1,0,41
201105101,4,1,0,0,1,0,0,4,2,3,5,9.54973690011464,1,0,41
201105102,5,1,1,1,0,1,0,3,2,2,5,10.9917722810059,3,0,41
201105103,4,1,0,0,0,1,0,5,2,3,5,10.5306198101135,2,0,41
201105104,4,1,0,0,1,1,0,5,2,3,4,9.00834657938471,1,0,41
201105105,,,,,1,0,0,3,3,9,4,8.8408696240914,1,0,41
201105106,4,1,0,0,1,1,0,3,2,3,4,10.8839088854457,2,0,41
201105107,4,1,0,0,1,0,0,4,2,2,5,9.29016767183574,1,0,41
201105108,5,1,1,1,1,1,0,5,2,2,5,10.6631907185157,2,0,41
201105109,5,1,1,1,1,1,0,5,2,9,5,10.032364379457,1,0,41
201105110,4,1,0,0,1,0,0,3,2,9,4,10.3285807041763,2,0,41
201105111,5,1,1,1,1,0,0,4,2,2,3,8.98732181285013,1,0,41
201105112,4,1,0,0,1,0,0,1,2,4,2,12.3292897785875,3,0,41
201105113,5,1,1,1,1,0,0,5,1,1,5,10.3587693315056,2,0,41
201105114,4,1,0,0,0,1,0,3,2,2,4,9.03610602536485,1,0,41
201105115,5,1,1,1,1,1,0,5,1,9,5,10.148346346397,2,0,41
201105116,5,1,1,1,1,0,0,5,2,2,5,9.75967491717028,1,0,41
201105117,4,1,0,0,1,0,0,5,2,2,4,9.44153145486969,1,0,41
201105118,5,1,1,1,0,1,0,5,3,2,5,9.89973050365842,1,0,41
201105119,4,1,0,0,1,0,0,5,2,2,5,10.4166493515684,2,0,41
201105120,4,1,0,0,1,0,0,5,2,1,4,8.75004942158424,1,0,41
201105121,4,1,0,0,1,1,0,5,2,2,4,9.51273862826364,1,0,41
201105122,5,1,1,1,1,1,0,4,2,3,5,10.9375172913196,3,0,41
201105123,4,1,0,0,1,1,0,5,2,3,3,9.89763579639058,1,0,41
201105124,5,1,1,1,1,0,0,5,2,3,5,9.14323856843545,1,0,41
201105125,4,1,0,0,1,0,0,3,2,3,5,9.42553239350277,1,0,41
201105126,4,1,0,0,1,0,0,5,1,3,4,10.6656889829077,2,0,41
201105127,4,1,0,0,1,1,0,3,3,3,4,10.8197982842103,2,0,41
201105128,5,1,1,1,2,0,1,1,1,4,5,10.6418709704947,2,0,41
201105129,5,1,1,1,1,0,0,5,2,9,5,10.1802639873886,2,0,41
201105130,4,1,0,0,2,0,1,4,2,2,4,9.76428295481558,1,0,41
201105131,4,1,0,0,1,1,0,4,2,3,5,9.00220857828241,1,0,41
201105132,4,1,0,0,1,0,0,3,2,3,2,9.91856414766792,1,0,41
201105133,5,1,1,1,1,0,0,4,2,2,5,10.477879349863,2,0,41
201105134,4,1,0,0,1,0,0,3,2,1,3,9.38437770918244,1,0,41
201105135,4,1,0,0,0,1,0,5,2,2,4,8.56997537685521,1,0,41
201105136,4,1,0,0,1,0,0,3,2,9,4,9.51051903575725,1,0,41
201105137,5,1,1,1,1,0,0,5,2,2,5,9.39805361745842,1,0,41
201105138,,,,,1,0,0,3,2,9,4,8.30671904320269,1,0,41
201105139,5,1,1,1,2,0,1,3,2,2,5,8.82187986268384,1,0,41
201105140,4,1,0,0,1,0,0,2,2,2,4,7.15539630189673,1,0,41
201105141,4,1,0,0,0,1,0,5,2,2,4,7.82444593087762,1,0,41
201105142,4,1,0,0,1,0,0,5,2,4,4,8.93866287366612,1,0,41
201105143,4,1,0,0,1,0,0,5,2,2,4,7.78364059622125,1,0,41
201105144,5,1,1,1,1,0,0,5,1,3,5,10.9321700074677,3,0,41
201105145,5,1,1,1,1,1,0,3,1,3,5,9.50084346161467,1,0,41
201105146,5,1,1,1,1,0,0,3,2,1,5,10.2681653877435,2,0,41
201105147,2,0,-2,0,1,1,0,3,4,9,4,9.14857134557855,1,0,41
201105148,5,1,1,1,1,0,0,4,2,9,5,10.5347561087943,2,0,41
201105149,4,1,0,0,1,0,0,5,2,9,4,7.62608275807238,1,0,41
201105150,4,1,0,0,0,1,0,5,2,2,4,0,1,0,41
